208,0.012288,0.003296,0.006400,0.337280,9.161856,3.301663,9.169817
209,0.012288,0.003104,0.006464,0.337920,9.160320,3.297853,9.167988
210,0.012288,0.003104,0.006368,0.337920,9.152032,3.276883,9.159978
211,0.012288,0.003072,0.006144,0.336896,9.136224,3.274073,9.144068
212,0.012288,0.003072,0.006144,0.338944,9.129184,3.272353,9.137208
213,0.012288,0.003072,0.006144,0.337920,9.114784,3.284863,9.122778
214,0.012288,0.003072,0.006144,0.337920,9.156352,3.293124,9.164528
215,0.012288,0.003072,0.006144,0.337920,9.190240,3.339643,9.198018
216,0.012288,0.003072,0.006336,0.337920,9.205984,3.346863,9.213797
217,0.012288,0.003360,0.006464,0.337920,9.209664,3.364452,9.217477
218,0.012288,0.003072,0.006176,0.337920,9.226464,3.378152,9.234447
219,0.012672,0.003072,0.006144,0.337920,9.224544,3.395002,9.232427
220,0.012288,0.003328,0.005536,0.337920,9.266976,3.418372,9.275067
221,0.012288,0.003136,0.006144,0.337152,9.327328,3.458431,9.335446
222,0.013312,0.003072,0.006144,0.337920,9.309760,3.470301,9.317936
223,0.013312,0.003072,0.006144,0.337920,9.339424,3.495991,9.347436
224,0.012288,0.003072,0.006144,0.337920,9.368192,3.506281,9.376155
225,0.012288,0.003072,0.006144,0.337920,9.355488,3.493721,9.363336
226,0.012352,0.003072,0.006144,0.337920,9.412160,3.520131,9.420325
227,0.012288,0.002048,0.006144,0.337920,9.408928,3.553771,9.416925
228,0.012288,0.004096,0.006144,0.337920,9.386688,3.536571,9.394605
229,0.012288,0.003072,0.006240,0.338944,9.391872,3.545860,9.399745
230,0.012288,0.002432,0.006144,0.337920,9.402112,3.543940,9.410085
231,0.012288,0.003360,0.006464,0.336896,9.378720,3.530091,9.386465
232,0.012288,0.003072,0.006144,0.337920,9.401216,3.523671,9.409386
233,0.012288,0.003072,0.006144,0.337920,9.416768,3.534091,9.424525
234,0.012288,0.003136,0.006272,0.337920,9.387552,3.534151,9.395626
235,0.013312,0.003072,0.006144,0.337920,9.419264,3.561301,9.427365
236,0.012288,0.003072,0.006144,0.338048,9.410720,3.552161,9.418516
237,0.012288,0.003072,0.006144,0.336896,9.393536,3.530331,9.401565
238,0.013312,0.003072,0.006144,0.337952,9.386496,3.542820,9.394395
239,0.012288,0.003264,0.006144,0.336896,9.413536,3.557460,9.421385
240,0.012288,0.003136,0.006240,0.337920,9.405760,3.555750,9.413675
241,0.012288,0.003104,0.006368,0.337920,9.414528,3.561420,9.422655
242,0.012480,0.003360,0.007168,0.336896,9.391072,3.533420,9.399135
243,0.012288,0.003072,0.006144,0.337920,9.406080,3.541450,9.413835
244,0.012288,0.003072,0.006144,0.337920,9.377952,3.510371,9.386105
245,0.012288,0.003072,0.006208,0.338144,9.360704,3.520921,9.368616
246,0.012544,0.003392,0.006144,0.336896,9.373056,3.507921,9.380945
247,0.012288,0.003296,0.006144,0.337984,9.390880,3.532281,9.398755
248,0.012288,0.003072,0.006144,0.337920,9.406816,3.550691,9.414596
249,0.012512,0.003072,0.007168,0.336896,9.400992,3.531501,9.408785
250,0.013312,0.003072,0.006144,0.337920,9.389056,3.536561,9.397275
251,0.012288,0.003072,0.006144,0.337920,9.423904,3.563100,9.431815
252,0.012480,0.003456,0.006144,0.337920,9.400544,3.542591,9.408675
253,0.012736,0.003072,0.006144,0.337920,9.399008,3.560711,9.407215
254,0.013312,0.003072,0.006144,0.337920,9.415424,3.547670,9.423525
255,0.012576,0.003424,0.006144,0.337056,9.401472,3.540901,9.409435
256,0.013312,0.003072,0.006144,0.336896,9.381728,3.557461,9.389685
257,0.012288,0.003072,0.006144,0.336896,9.351008,3.510061,9.358936
258,0.012288,0.003072,0.006144,0.337920,9.364640,3.519530,9.372835
259,0.012288,0.003072,0.006144,0.337920,9.399616,3.533541,9.407855
260,0.013312,0.003072,0.006144,0.337920,9.354176,3.488981,9.362146
261,0.012512,0.003360,0.005440,0.337920,9.335136,3.496271,9.343216
262,0.012288,0.003104,0.006144,0.337920,9.366432,3.499401,9.374535
263,0.012288,0.003072,0.006144,0.336896,9.344096,3.486191,9.351996
264,0.012288,0.003072,0.006144,0.337920,9.361760,3.497931,9.369695
265,0.012288,0.003072,0.006144,0.337920,9.348352,3.492891,9.356406
266,0.012288,0.003072,0.006144,0.338016,9.325952,3.472841,9.333986
267,0.012288,0.003072,0.006144,0.336896,9.323648,3.471881,9.331586
268,0.012288,0.003104,0.006144,0.338944,9.370784,3.512400,9.378805
269,0.012288,0.003072,0.006144,0.337920,9.400416,3.530321,9.408576
270,0.012288,0.003200,0.006304,0.338176,9.399936,3.527461,9.408126
271,0.013312,0.003072,0.006144,0.337920,9.391168,3.536611,9.398845
272,0.012288,0.002496,0.006144,0.337312,9.376064,3.515491,9.384015
273,0.013312,0.003072,0.006144,0.337920,9.368928,3.513181,9.376736
274,0.012288,0.002400,0.006144,0.337920,9.352256,3.515111,9.360225
275,0.012288,0.003072,0.006144,0.337920,9.369216,3.527801,9.377286
276,0.012608,0.002432,0.006144,0.337920,9.390624,3.528301,9.398605
277,0.012288,0.003072,0.006144,0.337920,9.396512,3.548810,9.404485
278,0.012288,0.003136,0.006240,0.337920,9.398112,3.555640,9.406075
279,0.012672,0.003072,0.006144,0.337920,9.451712,3.577590,9.459615
280,0.012288,0.003072,0.006144,0.337920,9.472320,3.591320,9.480194
281,0.012288,0.002048,0.006144,0.337920,9.446816,3.585660,9.454704
282,0.012288,0.003072,0.006144,0.337920,9.474240,3.604990,9.482295
283,0.012288,0.002400,0.006144,0.337920,9.479392,3.616210,9.487234
284,0.012288,0.003072,0.006144,0.337920,9.444896,3.591450,9.452825
285,0.012384,0.003264,0.006144,0.337952,9.485856,3.638780,9.493705
286,0.011264,0.003072,0.006144,0.337920,9.516032,3.647240,9.524124
287,0.012288,0.003136,0.006144,0.337920,9.500832,3.627950,9.508994
288,0.012288,0.003456,0.006144,0.337920,9.509280,3.657289,9.517284
289,0.013312,0.003072,0.006144,0.336896,9.502752,3.676889,9.510564
290,0.012288,0.003072,0.006144,0.337920,9.521952,3.661699,9.529854
291,0.012288,0.003136,0.006400,0.336896,9.531744,3.683859,9.539604
292,0.012672,0.003072,0.006144,0.337920,9.523168,3.678029,9.531373
293,0.012288,0.002464,0.006144,0.336896,9.543968,3.696449,9.552084
294,0.012288,0.003072,0.006144,0.337920,9.562592,3.684108,9.570543
295,0.013312,0.003072,0.006144,0.337920,9.527840,3.664119,9.535724
296,0.013312,0.003072,0.006144,0.337920,9.511488,3.665020,9.519684
297,0.012288,0.003072,0.006144,0.337920,9.523264,3.655270,9.531363
298,0.012288,0.003136,0.006144,0.337312,9.526880,3.660119,9.534754
299,0.012288,0.003072,0.006144,0.336896,9.464800,3.615629,9.472764
300,0.012288,0.003072,0.006144,0.337920,9.483552,3.602570,9.491655
301,0.012288,0.003072,0.006144,0.337920,9.454048,3.592200,9.461864
302,0.012672,0.003072,0.006144,0.337920,9.470272,3.610130,9.478464
303,0.012352,0.003072,0.006144,0.336896,9.473344,3.621020,9.481115
304,0.012288,0.003072,0.006144,0.337920,9.446560,3.595200,9.454415
305,0.012288,0.002464,0.006144,0.337920,9.405696,3.555790,9.416655
306,0.012640,0.003072,0.006144,0.337920,9.372192,3.542060,9.380075
